CPERSONA_COMPANIA	CSUBSISTEMA	CGRUPOPRODUCTO	CPRODUCTO	CTIPOBANCA	CESTATUSCUENTA	CSUBSISTEMA_TRANSACCION	CTRANSACCION	VERSIONTRANSACCION	CMONEDA	CTIPOHORARIO	DIASEMANA	FHASTA	FDESDE	HORADESDE	HORAHASTA	MONTOMAXIMO	CODIGOREGISTRO	VERSIONCONTROL
2	02	01	001	1	001	02	4002	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102400201USDN1	0
2	02	01	001	1	001	02	4005	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102400501USDN1	0
2	02	01	001	1	001	02	4006	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102400601USDN1	0
2	01	01	001	1	001	01	0210	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20101001100101021001USDN1	0
2	01	01	001	1	001	01	0300	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20101001100101030001USDN1	0
2	01	01	001	1	001	01	0301	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20101001100101030101USDN1	0
2	01	01	001	1	001	01	0302	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20101001100101030201USDN1	0
2	01	01	001	1	001	01	0310	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20101001100101031001USDN1	0
2	01	01	001	1	001	01	0311	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20101001100101031101USDN1	0
2	02	01	001	1	001	02	5100	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102510001USDN3	0
2	02	01	001	1	001	02	3323	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102332301USDN5	0
2	02	01	001	1	001	02	3324	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102332401USDN5	0
2	02	01	001	1	001	02	3325	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102332501USDN5	0
2	02	01	001	1	001	02	3326	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102332601USDN5	0
2	02	01	001	1	001	02	3327	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102332701USDN5	0
2	01	00	000	1	001	01	9066	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101906601USDN5	0
2	01	00	000	1	001	01	9067	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101906701USDN5	0
2	01	00	000	1	001	01	9068	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101906801USDN5	0
2	01	00	000	1	001	01	9069	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101906901USDN5	0
2	01	00	000	1	001	01	2003	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101200301USDN5	0
2	01	00	000	1	001	01	2060	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101206001USDN5	0
2	01	00	000	1	001	01	2061	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101206101USDN5	0
2	01	00	000	1	001	01	2063	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101206301USDN5	0
2	01	00	000	1	001	01	3000	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101300001USDN5	0
2	01	00	000	1	001	01	3001	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101300101USDN5	0
2	01	00	000	1	001	01	3002	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101300201USDN5	0
2	01	00	000	1	001	01	6034	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101603401USDN5	0
2	01	00	000	1	001	01	6035	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101603501USDN5	0
2	01	00	000	1	001	01	8000	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101800001USDN5	0
2	01	00	000	1	001	01	8002	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101800201USDN5	0
2	01	00	000	1	001	01	8003	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101800301USDN5	0
2	01	00	000	1	001	01	8100	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101810001USDN5	0
2	01	00	000	1	001	01	9000	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101900001USDN5	0
2	01	00	000	1	001	01	9001	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101900101USDN5	0
2	01	00	000	1	001	01	9002	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101900201USDN5	0
2	01	00	000	1	001	01	9003	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101900301USDN5	0
2	01	00	000	1	001	01	9004	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101900401USDN5	0
2	01	00	000	1	001	01	9005	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101900501USDN5	0
2	01	00	000	1	001	01	9007	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101900701USDN5	0
2	01	00	000	1	001	01	9008	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101900801USDN5	0
2	01	00	000	1	001	01	9009	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101900901USDN5	0
2	01	00	000	1	001	01	9010	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101901001USDN5	0
2	01	00	000	1	001	01	9011	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101901101USDN5	0
2	01	00	000	1	001	01	9012	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101901201USDN5	0
2	01	00	000	1	001	01	9013	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101901301USDN5	0
2	01	00	000	1	001	01	9014	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101901401USDN5	0
2	01	00	000	1	001	01	9015	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101901501USDN5	0
2	01	00	000	1	001	01	2063	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101206301USDN6	0
2	01	00	000	1	001	01	3000	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101300001USDN6	0
2	01	00	000	1	001	01	3001	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101300101USDN6	0
2	01	00	000	1	001	01	3002	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101300201USDN6	0
2	01	00	000	1	001	01	6034	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101603401USDN6	0
2	01	00	000	1	001	01	6035	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101603501USDN6	0
2	02	01	001	1	001	02	2041	01	USD	N	4	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102204101USDN4	0
2	01	00	000	1	001	01	9053	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101905301USDN2	0
2	01	00	000	1	001	01	9054	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101905401USDN2	0
2	01	00	000	1	001	01	9055	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101905501USDN2	0
2	01	00	000	1	001	01	9057	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101905701USDN2	0
2	01	00	000	1	001	01	9058	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101905801USDN2	0
2	01	00	000	1	001	01	9061	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101906101USDN2	0
2	01	00	000	1	001	01	9063	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101906301USDN2	0
2	01	00	000	1	001	01	9064	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101906401USDN2	0
2	01	00	000	1	001	01	9065	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101906501USDN2	0
2	01	00	000	1	001	01	9066	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101906601USDN2	0
2	01	00	000	1	001	01	9067	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101906701USDN2	0
2	01	00	000	1	001	01	9068	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101906801USDN2	0
2	01	00	000	1	001	01	9069	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101906901USDN2	0
2	01	01	001	1	001	01	0115	01	USD	N	4	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20101001100101011501USDN4	0
2	02	01	001	1	001	02	2212	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102221201USDN2	0
2	02	01	001	1	001	02	2300	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102230001USDN2	0
2	02	01	001	1	001	02	2301	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102230101USDN2	0
2	02	01	001	1	001	02	2302	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102230201USDN2	0
2	02	01	001	1	001	02	2316	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102231601USDN2	0
2	02	00	000	1	001	02	4004	01	USD	N	2	31/12/2999 0:00:00,000000	24/4/2018 7:50:14,179694	0800	2000	100000	20200000100102400401USDN2	1
2	02	00	000	1	001	02	4004	01	USD	N	3	31/12/2999 0:00:00,000000	24/4/2018 7:50:14,229915	0800	2000	100000	20200000100102400401USDN3	1
2	02	01	001	1	001	02	3000	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102300001USDN2	0
2	02	00	000	1	001	02	4004	01	USD	N	4	31/12/2999 0:00:00,000000	24/4/2018 7:50:14,272415	0800	2000	100000	20200000100102400401USDN4	1
2	02	01	001	1	001	02	3130	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102313001USDN2	0
2	02	00	000	1	001	02	4004	01	USD	N	5	31/12/2999 0:00:00,000000	24/4/2018 7:50:14,320631	0800	2000	100000	20200000100102400401USDN5	1
2	02	00	000	1	001	02	4004	01	USD	N	6	31/12/2999 0:00:00,000000	24/4/2018 7:50:14,363546	0800	2000	100000	20200000100102400401USDN6	1
2	02	00	000	1	001	02	4004	01	USD	N	7	31/12/2999 0:00:00,000000	24/4/2018 7:50:14,405063	0800	2000	100000	20200000100102400401USDN7	1
2	02	00	000	1	001	02	4018	01	USD	N	1	31/12/2999 0:00:00,000000	24/4/2018 7:50:15,306752	0800	2000	100000	20200000100102401801USDN1	1
2	02	00	000	1	001	02	4018	01	USD	N	2	31/12/2999 0:00:00,000000	24/4/2018 7:50:15,347311	0800	2000	100000	20200000100102401801USDN2	1
2	02	00	000	1	001	02	4018	01	USD	N	3	31/12/2999 0:00:00,000000	24/4/2018 7:50:15,394162	0800	2000	100000	20200000100102401801USDN3	1
2	02	00	000	1	001	02	4018	01	USD	N	4	31/12/2999 0:00:00,000000	24/4/2018 7:50:15,434801	0800	2000	100000	20200000100102401801USDN4	1
2	02	00	000	1	001	02	4018	01	USD	N	5	31/12/2999 0:00:00,000000	24/4/2018 7:50:15,483207	0800	2000	100000	20200000100102401801USDN5	1
2	02	00	000	1	001	02	4018	01	USD	N	6	31/12/2999 0:00:00,000000	24/4/2018 7:50:15,523786	0800	2000	100000	20200000100102401801USDN6	1
2	02	00	000	1	001	02	4018	01	USD	N	7	31/12/2999 0:00:00,000000	24/4/2018 7:50:15,569531	0800	2000	100000	20200000100102401801USDN7	1
2	12	00	000	1	001	12	5029	01	USD	N	6	31/12/2999 0:00:00,000000	26/5/2017 11:38:15,696775	0000	2359	100000	21200000100112502901USDN6	1
2	12	00	000	1	001	12	5029	01	USD	N	7	31/12/2999 0:00:00,000000	26/5/2017 11:38:15,754780	0000	2359	100000	21200000100112502901USDN7	1
2	12	00	000	1	001	12	5060	01	USD	N	4	31/12/2999 0:00:00,000000	26/5/2017 11:45:05,532920	0000	2359	100000	21200000100112506001USDN4	1
2	12	00	000	1	001	12	5060	01	USD	N	5	31/12/2999 0:00:00,000000	26/5/2017 11:45:05,589730	0000	2359	100000	21200000100112506001USDN5	1
2	02	00	000	1	001	02	1001	01	USD	N	3	31/12/2999 0:00:00,000000	1/6/2011 11:26:45,000000	0800	2400	9999999	20200000100102100101USDN3	3
2	02	00	000	1	001	02	1002	01	USD	N	3	31/12/2999 0:00:00,000000	1/6/2011 11:26:50,000000	0800	2400	9999999	20200000100102100201USDN3	3
2	12	00	000	1	001	12	5060	01	USD	N	6	31/12/2999 0:00:00,000000	26/5/2017 11:45:05,658394	0000	2359	100000	21200000100112506001USDN6	1
2	12	00	000	1	001	12	5018	01	USD	N	1	31/12/2999 0:00:00,000000	26/5/2017 11:43:29,557842	0000	2359	100000	21200000100112501801USDN1	1
2	12	00	000	1	001	12	5018	01	USD	N	2	31/12/2999 0:00:00,000000	26/5/2017 11:43:29,626460	0000	2359	100000	21200000100112501801USDN2	1
2	12	00	000	1	001	12	5018	01	USD	N	3	31/12/2999 0:00:00,000000	26/5/2017 11:43:29,686397	0000	2359	100000	21200000100112501801USDN3	1
2	12	00	000	1	001	12	5018	01	USD	N	4	31/12/2999 0:00:00,000000	26/5/2017 11:43:29,742700	0000	2359	100000	21200000100112501801USDN4	1
2	12	00	000	1	001	12	5018	01	USD	N	5	31/12/2999 0:00:00,000000	26/5/2017 11:43:29,801695	0000	2359	100000	21200000100112501801USDN5	1
2	12	00	000	1	001	12	5018	01	USD	N	6	31/12/2999 0:00:00,000000	26/5/2017 11:43:29,870188	0000	2359	100000	21200000100112501801USDN6	1
2	12	00	000	1	001	12	5018	01	USD	N	7	31/12/2999 0:00:00,000000	26/5/2017 11:43:29,927796	0000	2359	100000	21200000100112501801USDN7	1
2	12	00	000	1	001	12	5060	01	USD	N	7	31/12/2999 0:00:00,000000	26/5/2017 11:45:05,715001	0000	2359	100000	21200000100112506001USDN7	1
2	01	00	000	1	001	01	9044	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101904401USDN5	0
2	01	00	000	1	001	01	9045	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101904501USDN5	0
2	01	00	000	1	001	01	9046	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101904601USDN5	0
2	01	00	000	1	001	01	9047	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101904701USDN5	0
2	01	00	000	1	001	01	9048	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101904801USDN5	0
2	01	00	000	1	001	01	9049	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101904901USDN5	0
2	01	00	000	1	001	01	9050	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101905001USDN5	0
2	01	00	000	1	001	01	9051	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101905101USDN5	0
2	01	00	000	1	001	01	9052	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101905201USDN5	0
2	01	00	000	1	001	01	9053	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101905301USDN5	0
2	01	00	000	1	001	01	9054	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101905401USDN5	0
2	01	00	000	1	001	01	9055	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101905501USDN5	0
2	01	00	000	1	001	01	9057	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101905701USDN5	0
2	01	00	000	1	001	01	3001	01	USD	N	4	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101300101USDN4	0
2	01	00	000	1	001	01	3002	01	USD	N	4	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101300201USDN4	0
2	01	00	000	1	001	01	9055	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101905501USDN1	0
2	02	01	001	1	001	02	4217	01	USD	N	5	31/12/2999 0:00:00,000000	1/6/2011 10:49:02,000000	0800	2400	9999999	20201001100102421701USDN5	2
2	01	00	000	1	001	01	9015	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101901501USDN7	0
2	01	00	000	1	001	01	2060	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101206001USDN6	0
2	01	00	000	1	001	01	9078	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101907801USDN6	0
2	01	00	000	1	001	01	9080	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20100000100101908001USDN6	0
2	02	00	000	1	001	02	1001	01	USD	N	6	31/12/2999 0:00:00,000000	1/6/2011 11:26:45,000000	0800	2400	9999999	20200000100102100101USDN6	3
2	02	00	000	1	001	02	1002	01	USD	N	6	31/12/2999 0:00:00,000000	1/6/2011 11:26:50,000000	0800	2400	9999999	20200000100102100201USDN6	3
2	01	01	001	1	001	01	0163	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20101001100101016301USDN5	0
2	01	01	001	1	001	01	0164	01	USD	N	5	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20101001100101016401USDN5	0
2	02	01	001	1	001	02	6500	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102650001USDN6	0
2	02	01	001	1	001	02	7000	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102700001USDN6	0
2	02	01	001	1	001	02	7001	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102700101USDN6	0
2	02	01	001	1	001	02	7006	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102700601USDN6	0
2	12	00	000	1	001	12	5031	01	USD	N	2	31/12/2999 0:00:00,000000	26/5/2017 11:41:19,620752	0000	2359	100000	21200000100112503101USDN2	1
2	02	00	000	1	001	02	4004	01	USD	N	1	31/12/2999 0:00:00,000000	24/4/2018 7:50:14,129549	0800	2000	100000	20200000100102400401USDN1	1
2	04	04	407	1	002	04	6118	01	USD	N	4	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,796713	0700	2400	10000000	20404407100204611801USDN4	0
2	04	04	407	1	002	04	6118	01	USD	N	5	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,799144	0700	2400	10000000	20404407100204611801USDN5	0
2	04	04	407	1	002	04	6118	01	USD	N	6	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,801120	0700	2400	10000000	20404407100204611801USDN6	0
2	04	04	407	1	002	04	6118	01	USD	N	7	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,803030	0700	2400	10000000	20404407100204611801USDN7	0
2	04	04	408	1	002	04	6118	01	USD	N	1	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,804993	0700	2400	10000000	20404408100204611801USDN1	0
2	04	04	408	1	002	04	6118	01	USD	N	2	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,807049	0700	2400	10000000	20404408100204611801USDN2	0
2	04	04	408	1	002	04	6118	01	USD	N	3	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,809264	0700	2400	10000000	20404408100204611801USDN3	0
2	04	92	990	1	002	04	3017	01	USD	N	4	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,811197	0700	2400	10000000	20492990100204301701USDN4	0
2	04	92	990	1	002	04	3017	01	USD	N	5	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,813039	0700	2400	10000000	20492990100204301701USDN5	0
2	04	92	990	1	002	04	3017	01	USD	N	6	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,814862	0700	2400	10000000	20492990100204301701USDN6	0
2	04	92	990	1	002	04	3017	01	USD	N	7	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,816712	0700	2400	10000000	20492990100204301701USDN7	0
2	04	04	407	1	002	04	5009	01	USD	N	1	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,818714	0700	2400	10000000	20404407100204500901USDN1	0
2	04	04	407	1	002	04	5009	01	USD	N	2	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,820829	0700	2400	10000000	20404407100204500901USDN2	0
2	02	01	001	1	001	02	4323	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102432301USDN6	0
2	02	01	001	1	001	02	4324	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102432401USDN6	0
2	02	01	001	1	001	02	4325	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102432501USDN6	0
2	02	01	001	1	001	02	4326	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102432601USDN6	0
2	02	01	001	1	001	02	4327	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102432701USDN6	0
2	04	04	407	1	002	04	5009	01	USD	N	3	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,822959	0700	2400	10000000	20404407100204500901USDN3	0
2	02	01	001	1	001	02	2010	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102201001USDN7	0
2	02	01	001	1	001	02	2011	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102201101USDN7	0
2	02	01	001	1	001	02	2012	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102201201USDN7	0
2	04	04	407	1	002	04	5009	01	USD	N	4	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,825069	0700	2400	10000000	20404407100204500901USDN4	0
2	02	01	001	1	001	02	2041	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102204101USDN7	0
2	02	01	001	1	001	02	2050	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102205001USDN7	0
2	04	04	407	1	002	04	5009	01	USD	N	5	31/12/2999 0:00:00,000000	7/8/2015 21:40:50,827087	0700	2400	10000000	20404407100204500901USDN5	0
2	02	01	001	1	001	02	2052	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102205201USDN7	0
2	02	01	001	1	001	02	4501	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102450101USDN6	0
2	02	01	001	1	001	02	2000	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102200001USDN6	0
2	02	01	001	1	001	02	2001	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102200101USDN6	0
2	02	01	001	1	001	02	2002	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2400	10000000	20201001100102200201USDN6	0
