CPERSONA_COMPANIA	CSUBSISTEMA	CGRUPOPRODUCTO	CPRODUCTO	CTIPOBANCA	CESTATUSCUENTA	CSUBSISTEMA_TRANSACCION	CTRANSACCION	VERSIONTRANSACCION	VERSIONCONTROL
2	04	90	991	1	005	04	6154	01	0
2	04	90	992	1	001	04	6154	01	0
2	04	90	992	1	002	04	6154	01	0
2	04	90	992	1	003	04	6154	01	0
2	04	90	992	1	004	04	6154	01	0
2	04	90	992	1	005	04	6154	01	0
2	04	91	991	1	001	04	6154	01	0
2	04	91	991	1	002	04	6154	01	0
2	04	91	991	1	003	04	6154	01	0
2	04	91	991	1	004	04	6154	01	0
2	04	91	991	1	005	04	6154	01	0
2	04	92	990	1	001	04	6154	01	0
2	04	92	990	1	002	04	6154	01	0
2	04	92	990	1	003	04	6154	01	0
2	04	92	990	1	004	04	6154	01	0
2	04	92	990	1	005	04	6154	01	0
2	04	01	12	1	002	04	6154	01	0
2	01	00	000	1	001	01	2102	01	0
2	01	00	000	1	001	01	2103	01	0
2	04	02	02	1	002	04	2000	01	0
2	04	02	02	1	002	06	6010	01	0
2	04	02	02	1	002	06	2000	01	0
2	06	00	000	1	001	06	1164	01	0
2	04	00	000	1	001	04	7226	01	0
2	01	00	000	1	001	01	2100	01	0
2	01	00	000	1	001	01	2101	01	0
2	01	00	000	1	001	01	2110	01	0
2	03	00	000	1	001	03	6085	01	0
2	03	00	000	1	001	03	4085	01	0
2	01	00	000	1	001	01	2120	01	0
2	00	00	000	1	001	00	0075	01	0
2	01	00	000	1	001	01	0123	01	0
2	24	00	000	1	002	24	4043	01	0
2	04	07	03	1	002	04	6039	01	0
2	24	00	000	1	002	24	4042	01	0
2	04	00	000	1	001	04	2400	01	0
2	05	00	000	1	001	05	3027	01	0
2	01	00	000	1	001	01	5000	01	0
2	06	01	03	1	007	06	9020	01	0
2	06	02	05	1	007	06	9020	01	0
2	06	02	40	1	007	06	9020	01	0
2	06	04	40	1	007	06	9020	01	0
2	02	00	000	1	001	02	4117	01	0
2	24	00	000	1	002	24	4066	01	0
2	24	00	000	1	002	24	4067	01	0
2	00	00	000	1	001	00	0147	01	0
2	00	00	000	1	001	00	0338	01	0
2	00	00	000	1	001	00	0260	01	0
2	00	00	000	1	001	06	6015	01	0
2	06	00	000	1	001	06	5501	01	0
2	04	10	02	1	002	04	6041	01	0
2	00	00	000	1	001	00	0085	01	0
2	00	00	000	1	001	00	0306	01	0
2	00	00	000	1	001	00	0109	01	0
2	06	00	000	1	001	06	5502	01	0
2	06	00	000	1	001	06	5503	01	0
2	06	00	000	1	001	06	5504	01	0
2	06	00	000	1	001	06	5062	01	0
2	04	10	05	1	002	04	4004	01	0
2	15	00	000	1	001	15	3001	01	0
2	15	00	000	1	001	15	3002	01	0
2	15	00	000	1	001	15	3003	01	0
2	04	10	05	1	002	04	4002	01	0
2	04	10	05	1	002	04	7053	01	0
2	04	10	05	1	002	04	4072	01	0
2	04	10	05	1	002	04	4003	01	0
2	04	10	05	1	002	04	6045	01	0
2	04	10	05	1	002	04	6046	01	0
2	04	10	05	1	002	04	4043	01	0
2	04	10	05	1	001	04	5027	01	0
2	04	10	05	1	002	04	5027	01	0
2	04	10	05	1	001	04	5063	01	0
2	04	10	05	1	002	04	5063	01	0
2	04	10	05	1	002	04	3020	01	0
2	04	10	05	1	002	04	6146	01	0
2	04	10	05	1	001	04	5012	01	0
2	04	10	05	1	002	04	5012	01	0
2	04	10	05	1	002	04	6036	01	0
2	04	10	05	1	002	04	4001	01	0
2	04	10	05	1	002	04	6047	01	0
2	04	10	05	1	002	04	4040	01	0
2	04	10	05	1	002	04	2008	01	0
2	04	10	05	1	002	04	3002	01	0
2	04	10	05	1	002	03	6413	01	0
2	04	10	05	1	002	06	2000	01	0
2	04	10	05	1	002	06	6010	01	0
2	04	10	05	1	002	04	2000	01	0
2	04	10	05	1	002	03	6400	01	0
2	04	10	05	1	002	03	6401	01	0
2	04	10	05	1	002	06	3002	01	0
2	04	10	05	1	002	04	5001	01	0
2	04	10	05	1	002	04	5002	01	0
2	04	10	05	1	002	04	6041	01	0
2	04	10	05	1	002	04	2020	01	0
2	04	10	05	1	002	04	4007	01	0
2	04	10	05	1	002	04	6039	01	0
2	04	10	03	1	002	04	6041	01	0
2	04	01	12	1	002	04	4040	01	0
2	02	00	000	1	001	02	3060	01	0
2	06	00	000	1	001	06	5505	01	0
2	02	00	000	1	001	02	4060	01	0
2	00	00	000	1	001	00	0122	01	0
2	00	00	000	1	001	00	0114	01	0
2	00	00	000	1	001	00	0110	01	0
2	00	00	000	1	001	00	0116	01	0
2	00	00	000	1	001	00	0112	01	0
2	02	00	000	1	001	02	3211	01	0
2	02	00	000	1	001	02	3203	01	0
2	02	00	000	1	001	02	3205	01	0
2	04	10	03	1	002	04	6044	01	0
2	26	00	000	1	001	26	6013	01	0
2	12	00	000	1	001	12	5078	01	0
2	04	10	02	1	002	04	6044	01	0
2	02	00	000	1	001	02	4301	01	0
2	06	00	000	1	001	06	3147	01	0
2	04	10	05	1	002	04	6044	01	0
2	02	00	000	1	001	02	4302	01	0
2	02	00	000	1	001	02	4304	01	0
2	04	10	02	1	002	04	6014	01	0
2	04	10	03	1	002	04	6014	01	0
2	00	00	000	1	001	00	0095	01	0
2	03	00	000	1	001	03	4013	01	0
2	03	00	000	1	001	03	4011	01	0
2	03	00	000	1	001	03	4008	01	0
2	04	00	000	1	001	04	5063	01	0
2	04	00	000	1	001	04	5068	01	0
2	04	00	000	1	001	04	6121	01	0
2	04	00	000	1	001	04	6122	01	0
2	04	00	000	1	001	04	5012	01	0
2	12	00	000	1	001	12	3025	01	0
2	12	00	000	1	001	12	3024	01	0
2	12	00	000	1	001	12	4020	01	0
2	12	00	000	1	001	12	4014	01	0
2	12	00	000	1	001	12	4025	01	0
2	12	00	000	1	001	12	4007	01	0
2	12	00	000	1	001	12	4055	01	0
2	12	00	000	1	001	12	5006	01	0
2	12	00	000	1	001	12	5060	01	0
2	12	00	000	1	001	12	5067	01	0
2	12	00	000	1	001	12	4110	01	0
2	12	00	000	1	001	12	5026	01	0
2	12	00	000	1	001	12	5000	01	0
2	12	00	000	1	001	12	5014	01	0
2	12	00	000	1	001	12	5013	01	0
2	12	00	000	1	001	12	5020	01	0
2	12	00	000	1	001	12	5021	01	0
2	12	00	000	1	001	12	5022	01	0
2	12	00	000	1	001	12	5023	01	0
2	12	00	000	1	001	12	5024	01	0
2	12	00	000	1	001	12	5009	01	0
2	12	00	000	1	001	12	5025	01	0
2	12	00	000	1	001	12	5008	01	0
2	12	00	000	1	001	12	5018	01	0
2	12	00	000	1	001	12	3007	01	0
2	12	00	000	1	001	12	3011	01	0
2	12	00	000	1	001	12	3020	01	0
2	12	00	000	1	001	12	4013	01	0
2	12	00	000	1	001	12	3022	01	0
2	12	00	000	1	001	12	3090	01	0
2	12	00	000	1	001	12	3055	01	0
2	12	00	000	1	001	12	2040	01	0
2	12	00	000	1	001	12	4035	01	0
2	12	00	000	1	001	12	4400	01	0
2	12	00	000	1	001	12	4401	01	0
2	12	00	000	1	001	12	4402	01	0
2	12	00	000	1	001	12	4403	01	0
2	12	00	000	1	001	12	4404	01	0
2	12	00	000	1	001	12	4405	01	0
2	12	00	000	1	001	12	4406	01	0
2	12	00	000	1	001	12	4407	01	0
2	12	00	000	1	001	12	4408	01	0
2	12	00	000	1	001	12	4409	01	0
2	12	00	000	1	001	12	4411	01	0
2	12	00	000	1	001	12	4412	01	0
2	12	00	000	1	001	12	4001	01	0
2	12	00	000	1	001	12	4003	01	0
2	12	00	000	1	001	12	4004	01	0
2	12	00	000	1	001	12	4030	01	0
2	12	00	000	1	001	12	4031	01	0
2	12	00	000	1	001	12	4032	01	0
2	12	00	000	1	001	12	5033	01	0
2	12	00	000	1	001	12	5034	01	0
2	12	00	000	1	001	12	5032	01	0
2	12	00	000	1	001	12	0226	01	0
2	12	00	000	1	001	12	5028	01	0
2	12	00	000	1	001	12	5051	01	0
2	12	00	000	1	001	12	5036	01	0
2	12	00	000	1	001	12	5052	01	0
2	12	00	000	1	001	12	5053	01	0
2	12	00	000	1	001	12	3004	01	0
2	12	00	000	1	001	12	3005	01	0
2	12	00	000	1	001	12	1000	01	0
2	12	00	000	1	001	12	1001	01	0
2	12	00	000	1	001	12	1002	01	0
2	12	00	000	1	001	12	1003	01	0
2	12	00	000	1	001	12	1004	01	0
2	12	00	000	1	001	12	1005	01	0
2	12	00	000	1	001	12	1006	01	0
2	12	00	000	1	001	12	1007	01	0
2	12	00	000	1	001	12	1009	01	0
2	12	00	000	1	001	12	3031	01	0
2	12	00	000	1	001	12	3032	01	0
2	12	00	000	1	001	12	1008	01	0
2	12	00	000	1	001	12	1011	01	0
2	12	00	000	1	001	12	1012	01	0
2	12	00	000	1	001	12	3001	01	0
2	12	00	000	1	001	12	3003	01	0
2	12	00	000	1	001	12	3000	01	0
2	12	00	000	1	001	12	3009	01	0
2	12	00	000	1	001	12	3010	01	0
2	12	00	000	1	001	12	3019	01	0
2	12	00	000	1	001	12	3012	01	0
2	12	00	000	1	001	12	3006	01	0
2	12	00	000	1	001	12	3023	01	0
2	12	00	000	1	001	12	3040	01	0
2	12	00	000	1	001	12	2001	01	0
2	12	00	000	1	001	12	5029	01	0
2	12	00	000	1	001	12	5031	01	0
2	12	00	000	1	001	12	5037	01	0
2	12	00	000	1	001	12	5042	01	0
2	12	00	000	1	001	12	5075	01	0
2	12	00	000	1	001	12	5077	01	0
2	25	01	001	1	001	25	3025	01	0
2	25	01	001	1	001	25	3026	01	0
2	04	00	000	1	002	04	5501	01	0
2	04	00	000	1	002	04	3117	01	0
2	12	00	000	1	001	12	3036	01	0
2	04	92	990	1	001	04	4113	01	0
2	04	92	990	1	001	04	2113	01	0
2	04	00	000	1	002	04	2113	01	0
2	04	00	000	1	002	04	2114	01	0
2	04	00	000	1	002	04	2115	01	0
2	04	00	000	1	002	04	4113	01	0
2	04	92	990	1	001	04	2114	01	0
2	04	92	990	1	001	04	2115	01	0
2	04	92	990	1	001	04	3117	01	0
2	02	00	000	1	001	02	3220	01	0
2	02	00	000	1	001	02	3204	01	0
2	02	00	000	1	001	02	3207	01	0
2	02	00	000	1	001	02	3208	01	0
2	02	00	000	1	001	02	3209	01	0
2	02	00	000	1	001	02	3210	01	0
2	02	00	000	1	001	02	3217	01	0
2	02	00	000	1	001	02	3212	01	0
2	02	00	000	1	001	02	3213	01	0
2	02	00	000	1	001	02	3214	01	0
2	02	00	000	1	001	02	3215	01	0
2	02	00	000	1	001	02	3216	01	0
2	18	01	001	1	001	18	1000	01	0
2	18	01	001	1	001	18	1010	01	0
2	18	01	001	1	001	18	1011	01	0
2	18	01	001	1	001	18	3203	01	0
2	18	01	001	1	001	18	3204	01	0
2	18	01	001	1	001	18	3205	01	0
2	18	01	001	1	001	18	3206	01	0
2	18	01	001	1	001	18	3207	01	0
2	18	01	001	1	001	18	3208	01	0
2	18	01	001	1	001	18	3210	01	0
2	18	01	001	1	001	18	4000	01	0
2	18	01	001	1	001	18	4001	01	0
2	18	01	001	1	001	18	4002	01	0
2	18	01	001	1	001	18	4003	01	0
2	18	01	001	1	001	18	4004	01	0
2	18	01	001	1	001	18	4005	01	0
2	18	01	001	1	001	18	4015	01	0
2	18	01	001	1	001	18	4016	01	0
2	18	01	001	1	001	18	4020	01	0
2	18	01	001	1	001	18	4021	01	0
2	18	01	001	1	001	18	4022	01	0
2	18	01	001	1	001	18	4023	01	0
2	18	01	001	1	001	18	4250	01	0
2	18	01	001	1	001	18	4500	01	0
2	18	01	001	1	001	18	4600	01	0
2	18	01	001	1	001	18	5003	01	0
2	18	01	001	1	001	18	6000	01	0
2	18	01	001	1	001	18	6001	01	0
2	18	01	001	1	001	18	6016	01	0
2	18	01	001	1	001	18	6021	01	0
2	18	01	001	1	001	18	6023	01	0
2	18	01	001	1	001	18	6040	01	0
2	18	01	001	1	001	18	6042	01	0
2	18	01	001	1	001	18	6070	01	0
2	18	01	001	1	001	18	6073	01	0
2	18	01	001	1	001	18	6074	01	0
2	18	01	001	1	001	18	7000	01	0
2	18	01	001	1	001	18	2002	01	0
2	18	01	001	1	001	18	2003	01	0
2	01	01	001	1	001	01	0400	01	0
2	01	01	001	1	001	01	0401	01	0
2	01	01	001	1	001	01	0402	01	0
2	01	01	001	1	001	01	0403	01	0
2	01	01	001	1	001	01	0404	01	0
2	01	01	001	1	001	01	0405	01	0
2	04	01	07	1	002	18	2003	01	0
2	04	01	01	1	002	18	2003	01	0
2	04	10	03	1	002	18	2003	01	0
2	04	10	02	1	002	18	2003	01	0
2	04	10	04	1	002	18	2003	01	0
2	04	10	05	1	002	18	2003	01	0
2	04	01	01	1	002	18	6073	01	0
2	04	01	06	1	002	18	6073	01	0
2	04	01	07	1	002	18	6073	01	0
2	04	01	01	1	002	18	6074	01	0
2	04	01	05	1	002	18	6074	01	0
2	04	01	06	1	002	18	6074	01	0
2	04	01	07	1	002	18	6074	01	0
2	04	10	04	1	002	18	6074	01	0
2	18	01	001	1	001	18	3211	01	0
2	18	01	001	1	001	18	4024	01	0
2	18	01	001	1	001	18	3212	01	0
2	18	01	001	1	001	18	4025	01	0
2	18	01	001	1	001	18	6002	01	0
2	18	01	001	1	001	18	4043	01	0
2	01	00	000	1	002	01	0411	01	0
2	18	01	001	1	001	18	6071	01	0
2	04	00	000	1	001	04	7510	01	0
2	01	00	000	1	002	01	0410	01	0
2	18	01	001	1	001	18	3026	01	0
2	18	01	001	1	001	18	3027	01	0
2	03	00	000	1	001	03	5501	01	0
2	04	00	000	1	001	04	5502	01	0
2	06	00	000	1	001	06	2500	01	0
2	06	00	000	1	001	06	2504	01	0
2	06	00	000	1	001	06	3502	01	0
2	06	00	000	1	001	06	2503	01	0
2	06	00	000	1	001	06	4504	01	0
2	06	00	000	1	001	06	4502	01	0
2	06	00	000	1	001	06	4503	01	0
2	06	00	000	1	001	06	3501	01	0
2	06	00	000	1	001	06	2111	01	0
2	06	00	000	1	001	06	4111	01	0
2	06	00	000	1	001	06	4501	01	0
2	06	00	000	1	001	06	4506	01	0
2	25	00	000	1	001	25	4000	01	0
2	25	00	000	1	001	25	4005	01	0
2	25	00	000	1	001	25	4006	01	0
2	25	00	000	1	001	25	4007	01	0
2	25	00	000	1	001	25	4008	01	0
2	25	00	000	1	001	25	2010	01	0
2	25	00	000	1	001	25	3003	01	0
2	25	00	000	1	001	25	3022	01	0
2	25	00	000	1	001	25	2011	01	0
2	25	00	000	1	001	25	2013	01	0
2	25	00	000	1	001	25	3010	01	0
2	25	00	000	1	001	25	4009	01	0
2	25	00	000	1	001	25	4013	01	0
2	25	00	000	1	001	25	4015	01	0
2	25	00	000	1	001	25	5017	01	0
2	25	00	000	1	001	25	5019	01	0
2	25	00	000	1	001	25	2053	01	0
2	25	00	000	1	001	25	3008	01	0
2	25	00	000	1	001	25	3021	01	0
2	25	00	000	1	001	25	4001	01	0
2	25	00	000	1	001	25	4002	01	0
2	25	00	000	1	001	25	3023	01	0
2	25	00	000	1	001	25	4052	01	0
2	25	00	000	1	001	25	3015	01	0
2	25	00	000	1	001	25	3033	01	0
2	25	00	000	1	001	25	4019	01	0
2	25	00	000	1	001	25	1000	01	0
2	25	00	000	1	001	25	1001	01	0
2	25	00	000	1	001	25	1002	01	0
2	25	00	000	1	001	25	1003	01	0
2	25	00	000	1	001	25	1004	01	0
2	25	00	000	1	001	25	2012	01	0
2	25	00	000	1	001	25	3016	01	0
2	25	00	000	1	001	25	4010	01	0
2	25	00	000	1	001	25	4011	01	0
2	25	00	000	1	001	25	4014	01	0
2	25	00	000	1	001	25	3012	01	0
2	25	00	000	1	001	25	3019	01	0
2	25	00	000	1	001	25	4012	01	0
2	25	00	000	1	001	25	5004	01	0
2	23	00	000	1	001	23	4000	01	0
2	23	00	000	1	001	23	3011	01	0
2	23	00	000	1	001	23	4011	01	0
2	23	00	000	1	001	23	1003	01	0
2	23	00	000	1	001	23	1006	01	0
2	23	00	000	1	001	23	1007	01	0
2	12	00	000	1	001	12	1036	01	0
2	12	00	000	1	001	12	1037	01	0
2	12	00	000	1	001	12	1038	01	0
2	25	00	000	1	001	25	3011	01	0
2	25	00	000	1	001	25	3020	01	0
2	23	00	000	1	001	23	1008	01	0
2	23	00	000	1	001	23	1026	01	0
2	23	00	000	1	001	23	3021	01	0
2	23	00	000	1	001	23	1000	01	0
2	23	00	000	1	001	23	1001	01	0
2	23	00	000	1	001	23	1002	01	0
2	23	00	000	1	001	23	1004	01	0
2	23	00	000	1	001	23	1005	01	0
2	23	00	000	1	001	23	1027	01	0
2	23	00	000	1	001	23	3013	01	0
2	23	00	000	1	001	23	3014	01	0
2	23	00	000	1	001	23	3015	01	0
2	23	00	000	1	001	23	3016	01	0
2	23	00	000	1	001	23	3017	01	0
2	23	00	000	1	001	23	3018	01	0
2	23	00	000	1	001	23	3025	01	0
2	23	00	000	1	001	23	4013	01	0
2	23	00	000	1	001	23	4027	01	0
2	23	00	000	1	001	23	4028	01	0
2	23	00	000	1	001	23	4029	01	0
2	23	00	000	1	001	23	4031	01	0
2	23	00	000	1	001	23	4032	01	0
2	23	00	000	1	001	23	4034	01	0
2	23	00	000	1	001	23	4035	01	0
2	23	00	000	1	001	23	4036	01	0
2	23	00	000	1	001	23	4038	01	0
2	23	00	000	1	001	23	4040	01	0
2	23	00	000	1	001	23	2051	01	0
2	23	00	000	1	001	23	2052	01	0
2	23	00	000	1	001	23	3034	01	0
2	23	00	000	1	001	23	3035	01	0
2	23	00	000	1	001	23	1025	01	0
2	23	00	000	1	001	23	2050	01	0
2	23	00	000	1	001	23	3010	01	0
2	23	00	000	1	001	23	3030	01	0
2	23	00	000	1	001	23	4009	01	0
2	23	00	000	1	001	23	4010	01	0
2	23	00	000	1	001	23	4049	01	0
2	23	00	000	1	001	23	4050	01	0
2	23	00	000	1	001	23	1017	01	0
2	04	01	01	1	001	25	3019	01	0
2	04	01	01	1	002	25	3019	01	0
2	04	01	01	1	003	25	3019	01	0
2	04	01	01	1	004	25	3019	01	0
2	04	01	01	1	005	25	3019	01	0
2	04	01	05	1	001	25	3019	01	0
2	04	01	05	1	002	25	3019	01	0
2	04	01	05	1	003	25	3019	01	0
2	04	01	05	1	004	25	3019	01	0
2	04	01	05	1	005	25	3019	01	0
2	04	01	06	1	001	25	3019	01	0
2	04	01	06	1	002	25	3019	01	0
2	04	01	06	1	003	25	3019	01	0
2	04	01	06	1	004	25	3019	01	0
2	04	01	06	1	005	25	3019	01	0
2	04	01	07	1	001	25	3019	01	0
2	04	01	07	1	002	25	3019	01	0
2	04	01	07	1	003	25	3019	01	0
2	04	01	07	1	004	25	3019	01	0
2	04	01	07	1	005	25	3019	01	0
2	04	01	11	1	001	25	3019	01	0
2	04	01	11	1	002	25	3019	01	0
2	04	01	11	1	003	25	3019	01	0
2	04	01	11	1	004	25	3019	01	0
2	04	01	11	1	005	25	3019	01	0
2	04	01	12	1	001	25	3019	01	0
2	04	01	12	1	002	25	3019	01	0
2	04	01	12	1	003	25	3019	01	0
2	04	01	12	1	004	25	3019	01	0
2	04	01	12	1	005	25	3019	01	0
2	04	02	02	1	001	25	3019	01	0
2	04	02	02	1	002	25	3019	01	0
2	04	02	02	1	003	25	3019	01	0
2	04	02	02	1	004	25	3019	01	0
2	04	02	02	1	005	25	3019	01	0
2	04	06	101	1	001	25	3019	01	0
2	04	06	101	1	002	25	3019	01	0
2	04	06	101	1	003	25	3019	01	0
2	04	06	101	1	004	25	3019	01	0
2	04	06	101	1	005	25	3019	01	0
2	04	08	10	1	001	25	3019	01	0
2	04	08	10	1	002	25	3019	01	0
2	04	08	10	1	003	25	3019	01	0
2	04	08	10	1	004	25	3019	01	0
2	04	08	10	1	005	25	3019	01	0
2	12	00	000	1	001	12	4051	01	0
2	02	00	000	1	001	02	3301	01	0
2	02	00	000	1	001	02	3304	01	0
2	25	00	000	1	001	25	4094	01	0
2	25	00	000	1	001	25	3094	01	0
2	25	00	000	1	001	25	2094	01	0
2	18	01	001	1	001	18	3028	01	0
2	12	00	000	1	001	12	2011	01	0
2	02	00	000	1	001	02	3038	01	0
2	02	00	000	1	001	02	3062	01	0
2	02	00	000	1	001	02	3135	01	0
2	25	00	000	1	001	25	5016	01	0
2	00	00	000	1	001	00	0307	01	0
2	12	00	000	1	001	12	5015	01	0
2	06	00	000	1	001	06	3145	01	0
2	06	00	000	1	001	06	3144	01	0
2	06	00	000	1	001	06	5143	01	0
2	00	00	000	1	001	00	0031	01	0
2	06	00	000	1	001	06	5550	01	0
2	25	00	000	1	001	25	3052	01	0
2	12	00	000	1	001	12	1051	01	0
2	25	00	000	1	001	25	4024	01	0
2	04	10	01	1	002	18	6074	01	0
2	25	00	000	1	001	25	2056	01	0
2	14	00	000	1	002	14	5009	01	0
2	04	00	000	1	002	04	3005	01	0
2	04	01	01	1	002	04	3005	01	0
2	04	01	07	1	002	04	3005	01	0
2	04	00	000	1	002	04	3205	01	0
2	04	01	01	1	002	04	3205	01	0
2	04	01	07	1	002	04	3205	01	0
2	25	00	000	1	001	25	4025	01	0
2	14	00	000	1	002	14	5011	01	0
2	25	00	000	1	001	25	3024	01	0
2	25	00	000	1	001	25	3025	01	0
2	04	10	01	1	002	04	6041	01	0
2	04	10	02	1	002	18	6074	01	0
2	04	10	03	1	002	18	6074	01	0
2	04	10	05	1	002	18	6074	01	0
2	01	00	000	1	001	01	0185	01	0
2	36	00	000	1	002	36	2000	01	0
2	36	00	000	1	002	36	6000	01	0
2	36	00	000	1	002	36	3007	01	0
2	03	00	000	1	002	03	6096	01	0
2	03	00	000	1	002	03	5026	01	0
2	04	10	02	1	002	04	6042	01	0
2	12	00	000	1	001	12	1025	01	0
2	02	00	000	1	001	02	4205	01	0
2	02	00	000	1	001	02	4206	01	0
2	02	00	000	1	001	02	4207	01	0
2	02	00	000	1	001	02	4209	01	0
2	02	00	000	1	001	02	4210	01	0
2	02	00	000	1	001	02	4211	01	0
2	02	00	000	1	001	02	4213	01	0
2	02	00	000	1	001	02	4214	01	0
2	13	00	000	1	001	13	2003	01	0
2	02	00	000	1	001	02	4303	01	0
2	02	00	000	1	001	02	4305	01	0
2	02	00	000	1	001	02	4306	01	0
2	02	00	000	1	001	02	4307	01	0
2	02	00	000	1	001	02	4308	01	0
2	02	00	000	1	001	02	4309	01	0
2	02	00	000	1	001	02	4310	01	0
2	02	00	000	1	001	02	4311	01	0
2	02	00	000	1	001	02	4312	01	0
2	02	00	000	1	001	02	4313	01	0
2	02	00	000	1	001	02	4314	01	0
2	02	00	000	1	001	02	4315	01	0
2	02	00	000	1	001	02	4316	01	0
2	02	00	000	1	001	02	4317	01	0
2	02	00	000	1	001	02	4318	01	0
2	02	00	000	1	001	02	4319	01	0
2	02	00	000	1	001	02	4320	01	0
2	02	00	000	1	001	02	4321	01	0
2	09	00	000	1	001	09	4047	01	0
2	02	00	000	1	001	02	4046	01	0
2	02	00	000	1	001	02	4052	01	0
2	02	00	000	1	001	02	4096	01	0
2	01	00	000	1	001	01	0130	01	0
2	01	00	000	1	001	01	0132	01	0
2	01	00	000	1	001	01	0172	01	0
2	01	00	000	1	001	01	0173	01	0
2	01	00	000	1	001	01	0104	01	0
2	01	00	000	1	001	01	0112	01	0
2	01	00	000	1	001	01	0120	01	0
2	01	00	000	1	001	01	0124	01	0
2	01	00	000	1	001	01	0126	01	0
2	01	00	000	1	001	01	0128	01	0
2	04	10	02	1	002	04	4029	01	0
2	01	00	000	1	002	01	2025	01	0
2	02	00	000	1	001	02	3221	01	0
2	02	00	000	1	001	02	3222	01	0
2	02	00	000	1	001	02	3302	01	0
2	02	00	000	1	001	02	3303	01	0
2	02	00	000	1	001	02	3305	01	0
2	02	00	000	1	001	02	3306	01	0
2	02	00	000	1	001	02	3308	01	0
2	02	00	000	1	001	02	3309	01	0
2	02	00	000	1	001	02	3310	01	0
2	02	00	000	1	001	02	3312	01	0
2	02	00	000	1	001	02	3321	01	0
2	02	00	000	1	001	02	3318	01	0
2	02	00	000	1	001	02	3316	01	0
2	02	00	000	1	001	02	3317	01	0
2	02	00	000	1	001	02	3319	01	0
2	02	00	000	1	001	02	2020	01	0
2	02	00	000	1	001	02	3314	01	0
2	02	00	000	1	001	02	3315	01	0
2	02	00	000	1	001	02	3313	01	0
2	02	00	000	1	001	02	3307	01	0
2	02	00	000	1	001	02	4040	01	0
2	02	00	000	1	001	02	4069	01	0
2	02	00	000	1	001	02	4215	01	0
2	02	00	000	1	001	02	4216	01	0
2	02	00	000	1	001	02	5004	01	0
2	02	00	000	1	001	02	5014	01	0
2	02	00	000	1	001	02	5019	01	0
2	02	00	000	1	001	02	2056	01	0
2	02	00	000	1	001	02	2059	01	0
2	02	00	000	1	001	02	4061	01	0
2	02	00	000	1	001	02	2009	01	0
2	25	00	000	1	001	25	5021	01	0
2	02	00	000	1	001	02	4062	01	0
2	03	00	000	1	001	03	6096	01	0
2	03	00	000	1	001	03	5026	01	0
2	04	00	000	1	002	04	5400	01	0
2	04	00	000	1	001	04	5400	01	0
2	04	00	000	1	001	04	0210	01	0
2	25	00	000	1	001	25	3026	01	0
2	24	00	000	1	002	24	3055	01	0
2	24	00	000	1	002	24	3053	01	0
2	24	00	000	1	002	24	3081	01	0
2	24	00	000	1	002	24	3066	01	0
2	24	00	000	1	002	24	3052	01	0
2	24	00	000	1	002	24	3054	01	0
2	02	00	000	1	001	02	4022	01	0
2	02	00	000	1	001	02	3201	01	0
2	02	00	000	1	001	02	3202	01	0
2	12	00	000	1	001	12	1020	01	0
2	02	00	000	1	001	02	4173	01	0
2	21	00	000	1	001	21	3027	01	0
2	21	00	000	1	001	21	4003	01	0
2	21	00	000	1	001	21	5002	01	0
2	21	00	000	1	001	21	5008	01	0
2	21	00	000	1	001	21	5009	01	0
2	21	00	000	1	001	21	5010	01	0
2	21	00	000	1	001	21	5011	01	0
2	21	00	000	1	001	21	5013	01	0
2	21	00	000	1	001	21	5015	01	0
2	21	00	000	1	001	21	5017	01	0
2	21	00	000	1	001	21	5100	01	0
2	21	00	000	1	001	21	7012	01	0
2	00	00	000	1	001	00	2023	01	0
2	01	00	000	1	001	01	0103	01	0
2	21	00	000	1	001	21	2001	01	0
2	21	00	000	1	001	21	2002	01	0
2	21	00	000	1	001	21	2003	01	0
2	21	00	000	1	001	21	2004	01	0
2	21	00	000	1	001	21	4004	01	0
2	21	00	000	1	001	21	5030	01	0
2	04	90	990	1	001	04	6164	01	0
2	04	90	991	1	001	04	6164	01	0
2	04	90	992	1	001	04	6164	01	0
2	04	91	991	1	001	04	6164	01	0
2	04	92	990	1	001	04	6164	01	0
2	04	90	990	1	002	04	6164	01	0
2	04	90	991	1	002	04	6164	01	0
2	04	90	992	1	002	04	6164	01	0
2	04	91	991	1	002	04	6164	01	0
2	04	92	990	1	002	04	6164	01	0
2	04	90	990	1	003	04	6164	01	0
2	04	90	991	1	003	04	6164	01	0
2	04	90	992	1	003	04	6164	01	0
2	04	91	991	1	003	04	6164	01	0
2	04	92	990	1	003	04	6164	01	0
2	04	90	990	1	004	04	6164	01	0
2	04	90	991	1	004	04	6164	01	0
2	04	90	992	1	004	04	6164	01	0
2	04	91	991	1	004	04	6164	01	0
2	04	92	990	1	004	04	6164	01	0
2	04	90	990	1	005	04	6164	01	0
2	04	90	991	1	005	04	6164	01	0
2	04	90	992	1	005	04	6164	01	0
2	04	91	991	1	005	04	6164	01	0
2	04	92	990	1	005	04	6164	01	0
2	04	90	990	1	001	04	6166	01	0
2	04	90	991	1	001	04	6166	01	0
2	04	90	992	1	001	04	6166	01	0
2	04	91	991	1	001	04	6166	01	0
2	04	92	990	1	001	04	6166	01	0
2	04	90	990	1	002	04	6166	01	0
